id,us_state_id,name,abbreviation,created_at,updated_at
2917,47,BRISTOL (IND CITY),,09:50.3,09:50.3
2918,47,BUENA VISTA (IND CIT,,09:50.5,09:50.5
2919,47,CHARLOTTESVILLE (IND,,09:50.5,09:50.5
2920,47,CHESAPEAKE (IND CITY,,09:50.6,09:50.6
2921,47,COLONIAL HEIGHTS (IN,,09:50.6,09:50.6
2922,47,COVINGTON (IND CITY),,09:50.7,09:50.7
2923,47,DANVILLE (IND CITY),,09:50.7,09:50.7
2924,47,EMPORIA (IND CITY),,09:50.8,09:50.8
2925,47,FAIRFAX (IND CITY),,09:50.9,09:50.9
2926,47,FALLS CHURCH (IND CI,,09:51.0,09:51.0
2927,47,FRANKLIN (IND CITY),,09:51.2,09:51.2
2928,47,FREDERICKSBURG (IND,,09:51.2,09:51.2
2929,47,GALAX (IND CITY),,09:51.3,09:51.3
2930,47,HAMPTON (IND CITY),,09:51.4,09:51.4
2931,47,HARRISONBURG (IND CI,,09:51.6,09:51.6
2932,47,HOPEWELL (IND CITY),,09:51.7,09:51.7
2933,47,LEXINGTON (IND CITY),,09:51.8,09:51.8
2934,47,LYNCHBURG (IND CITY),,09:51.8,09:51.8
2935,47,MANASSAS (IND CITY),,09:51.9,09:51.9
2936,47,MANASSAS PARK (IND C,,09:52.0,09:52.0
2937,47,MARTINSVILLE (IND CI,,09:52.1,09:52.1
2938,47,NEWPORT NEWS (IND CI,,09:52.1,09:52.1
2939,47,NORFOLK (IND CITY),,09:52.4,09:52.4
2940,47,NORTON (IND CITY),,09:52.7,09:52.7
2941,47,PETERSBURG (IND CITY,,09:52.8,09:52.8
2942,47,POQUOSON (IND CITY),,09:52.9,09:52.9
2943,47,PORTSMOUTH (IND CITY,,09:52.9,09:52.9
2944,47,RADFORD (IND CITY),,09:53.1,09:53.1
2945,47,RICHMOND (IND CITY),,09:53.1,09:53.1
2946,47,ROANOKE (IND CITY),,09:53.9,09:53.9
2947,47,SALEM (IND CITY),,09:54.3,09:54.3
2948,47,STAUNTON (IND CITY),,09:54.4,09:54.4
2949,47,SUFFOLK (IND CITY),,09:54.5,09:54.5
2950,47,VIRGINIA BEACH (IND,,09:54.6,09:54.6
2951,47,WAYNESBORO (IND CITY,,09:54.9,09:54.9
2952,47,WILLIAMSBURG (IND CI,,09:55.0,09:55.0
2953,47,WINCHESTER (IND CITY,,09:55.2,09:55.2
2954,48,ADAMS,,09:55.3,09:55.3
2955,48,ASOTIN,,09:55.8,09:55.8
2956,48,BENTON,,09:56.0,09:56.0
2957,48,CHELAN,,09:56.4,09:56.4
2958,48,CLALLAM,,09:57.2,09:57.2
2959,48,CLARK,,09:57.9,09:57.9
2960,48,COLUMBIA,,09:58.7,09:58.7
2961,48,COWLITZ,,09:58.9,09:58.9
2962,48,DOUGLAS,,09:59.5,09:59.5
2963,48,FERRY,,10:00.0,10:00.0
2964,48,FRANKLIN,,10:00.8,10:00.8
2965,48,GARFIELD,,10:01.2,10:01.2
2966,48,GRANT,,10:01.3,10:01.3
2967,48,GRAYS HARBOR,,10:02.4,10:02.4
2968,48,ISLAND,,10:03.5,10:03.5
2969,48,JEFFERSON,,10:03.9,10:03.9
2970,48,KING,,10:04.3,10:04.3
2971,48,KITSAP,,10:11.1,10:11.1
2972,48,KITTITAS,,10:12.5,10:12.5
2973,48,KLICKITAT,,10:13.2,10:13.2
2974,48,LEWIS,,10:14.2,10:14.2
2975,48,LINCOLN,,10:15.9,10:15.9
2976,48,MASON,,10:16.8,10:16.8
2977,48,OKANOGAN,,10:17.3,10:17.3
2978,48,PACIFIC,,10:18.5,10:18.5
2979,48,PEND OREILLE,,10:19.3,10:19.3
2980,48,PIERCE,,10:19.6,10:19.6
2981,48,SAN JUAN,,10:23.1,10:23.1
2982,48,SKAGIT,,10:23.6,10:23.6
2983,48,SKAMANIA,,10:24.4,10:24.4
2984,48,SNOHOMISH,,10:24.7,10:24.7
2985,48,SPOKANE,,10:26.7,10:26.7
2986,48,STEVENS,,10:28.8,10:28.8
2987,48,THURSTON,,10:29.9,10:29.9
2988,48,WAHKIAKUM,,10:30.8,10:30.8
2989,48,WALLA WALLA,,10:31.0,10:31.0
2990,48,WHATCOM,,10:31.4,10:31.4
2991,48,WHITMAN,,10:32.1,10:32.1
2992,48,YAKIMA,,10:33.4,10:33.4
2993,49,BARBOUR,,10:34.9,10:34.9
2994,49,BERKELEY,,10:35.2,10:35.2
2995,49,BOONE,,10:35.6,10:35.6
2996,49,BRAXTON,,10:37.2,10:37.2
2997,49,BROOKE,,10:37.8,10:37.8
2998,49,CABELL,,10:38.2,10:38.2
2999,49,CALHOUN,,10:38.6,10:38.6
3000,49,CLAY,,10:39.0,10:39.0
3001,49,DODDRIDGE,,10:39.8,10:39.8
3002,49,FAYETTE,,10:40.0,10:40.0
3003,49,GILMER,,10:42.4,10:42.4
3004,49,GRANT,,10:42.9,10:42.9
3005,49,GREENBRIER,,10:43.6,10:43.6
3006,49,HAMPSHIRE,,10:44.8,10:44.8
3007,49,HANCOCK,,10:46.0,10:46.0
3008,49,HARDY,,10:46.3,10:46.3
3009,49,HARRISON,,10:46.8,10:46.8
3010,49,JACKSON,,10:48.1,10:48.1
3011,49,JEFFERSON,,10:50.1,10:50.1
3012,49,KANAWHA,,10:50.9,10:50.9
3013,49,LEWIS,,10:54.1,10:54.1
3014,49,LINCOLN,,10:54.7,10:54.7
3015,49,LOGAN,,10:55.6,10:55.6
3016,49,MCDOWELL,,10:57.6,10:57.6
3017,49,MARION,,11:00.3,11:00.3
3018,49,MARSHALL,,11:03.6,11:03.6
3019,49,MASON,,11:04.1,11:04.1
3020,49,MERCER,,11:04.7,11:04.7
3021,49,MINERAL,,14:35.3,14:35.3
3022,49,MINGO,,14:35.3,14:35.3
3023,49,MONONGALIA,,14:35.3,14:35.3
3024,49,MONROE,,14:35.3,14:35.3
3025,49,MORGAN,,14:35.3,14:35.3
3026,49,NICHOLAS,,14:35.4,14:35.4
3027,49,OHIO,,14:35.4,14:35.4
3028,49,PENDLETON,,14:35.4,14:35.4
3029,49,PLEASANTS,,14:35.4,14:35.4
3030,49,POCAHONTAS,,14:35.4,14:35.4
3031,49,PRESTON,,14:35.4,14:35.4
3032,49,PUTNAM,,14:35.4,14:35.4
3033,49,RALEIGH,,14:35.4,14:35.4
3034,49,RANDOLPH,,14:35.4,14:35.4
3035,49,RITCHIE,,14:35.4,14:35.4
3036,49,ROANE,,14:35.4,14:35.4
3037,49,SUMMERS,,14:35.5,14:35.5
3038,49,TAYLOR,,14:35.5,14:35.5
3039,49,TUCKER,,14:35.5,14:35.5
3040,49,TYLER,,14:35.5,14:35.5
3041,49,UPSHUR,,14:35.5,14:35.5
3042,49,WAYNE,,14:35.5,14:35.5
3043,49,WEBSTER,,14:35.5,14:35.5
3044,49,WETZEL,,14:35.5,14:35.5
3045,49,WIRT,,14:35.5,14:35.5
3046,49,WOOD,,14:35.5,14:35.5
3047,49,WYOMING,,14:35.5,14:35.5
